
1546,Neha,27,Mumbai,56176
1547,Aarav,25,Ahmedabad,47070
1548,Kiara,33,Chennai,69750
1549,Neha,25,Chennai,40412
1550,Aditya,23,Chandigarh,60648
1551,Isha,32,Chennai,54284
1552,Aditya,30,Hyderabad,50270
1553,Aditya,28,Mumbai,60346
1554,Kiara,24,Ahmedabad,36721
1555,Kabir,31,Chandigarh,61620
1556,Arjun,25,Hyderabad,41001
1557,Neha,23,Chandigarh,40051
1558,Aditya,22,Mumbai,58432
1559,Kabir,34,Hyderabad,68760
1560,Kiara,33,Pune,53108
1561,Isha,34,Jaipur,69853
1562,Kabir,32,Chennai,69953
1563,Saanvi,26,Mumbai,63409
1564,Rohan,29,Delhi,50508
1565,Aditya,32,Chennai,63278
1566,Kiara,28,Pune,54391
1567,Meera,29,Chandigarh,79345
1568,Saanvi,23,Bangalore,63832
1569,Kiara,30,Hyderabad,69994
1570,Rohan,29,Hyderabad,57496
1571,Neha,23,Pune,50277
1572,Aarav,26,Ahmedabad,49747
1573,Rohan,20,Chandigarh,62073
1574,Neha,28,Jaipur,49673
1575,Kiara,22,Ahmedabad,68435
1576,Meera,32,Chennai,42602
1577,Rohan,24,Chandigarh,40612
1578,Kabir,23,Ahmedabad,50846
1579,Arjun,24,Chennai,57406
1580,Aarav,25,Ahmedabad,52497
1581,Arjun,24,Jaipur,67252
1582,Meera,27,Hyderabad,32616
1583,Aditya,28,Mumbai,69561
1584,Meera,22,Chennai,42254
1585,Kabir,32,Chandigarh,47795
1586,Neha,32,Ahmedabad,60375
1587,Aditya,30,Chennai,32440
1588,Kiara,25,Mumbai,37777
1589,Arjun,28,Jaipur,72764
1590,Meera,26,Mumbai,31671
1591,Kiara,26,Mumbai,57519
1592,Isha,27,Chandigarh,34683
1593,Aarav,27,Ahmedabad,50598
1594,Rohan,24,Chandigarh,62019
1595,Aditya,30,Chennai,72201
1596,Kiara,29,Delhi,51435
1597,Rohan,22,Mumbai,56747
1598,Isha,33,Mumbai,51963
1599,Arjun,28,Ahmedabad,76890
1600,Kabir,24,Mumbai,30153
1601,Isha,23,Kolkata,30388
1602,Meera,31,Bangalore,42942
1603,Neha,23,Delhi,69049
1604,Arjun,33,Bangalore,31571
1605,Isha,25,Kolkata,67245
1606,Aarav,29,Chennai,60703
1607,Saanvi,32,Hyderabad,64477
1608,Kiara,26,Kolkata,38577
1609,Kabir,32,Chennai,66217
1610,Neha,30,Kolkata,42900
1611,Saanvi,31,Ahmedabad,57408
1612,Isha,20,Pune,46336
1613,Kiara,34,Mumbai,55022
1614,Kabir,29,Jaipur,39901
1615,Aditya,33,Mumbai,57511
1616,Meera,23,Chandigarh,55825
1617,Saanvi,28,Delhi,58063
1618,Aditya,21,Pune,68724
1619,Arjun,32,Jaipur,32069
1620,Kabir,29,Kolkata,46722
1621,Kiara,29,Bangalore,68299
1622,Neha,27,Mumbai,53600
1623,Aarav,33,Kolkata,31328
1624,Meera,33,Kolkata,74769
1625,Kiara,32,Chennai,46605
1626,Saanvi,32,Mumbai,73425
1627,Aarav,23,Jaipur,59717
1628,Kiara,25,Kolkata,46972
1629,Arjun,29,Ahmedabad,49042
1630,Rohan,28,Ahmedabad,49773
1631,Kabir,24,Delhi,68361
1632,Isha,34,Hyderabad,77656
1633,Neha,28,Mumbai,72006
1634,Arjun,24,Pune,57432
1635,Arjun,30,Pune,60074
1636,Aarav,29,Kolkata,62474
1637,Kabir,34,Delhi,44859
1638,Aarav,25,Bangalore,65114
1639,Aarav,33,Mumbai,75515
1640,Aditya,26,Kolkata,75070
1641,Aarav,21,Bangalore,74109
1642,Aarav,29,Jaipur,56325
1643,Arjun,34,Kolkata,55424
1644,Isha,30,Jaipur,32210
1645,Arjun,32,Chandigarh,57945
1646,Arjun,27,Chandigarh,54121
1647,Kabir,20,Pune,73011
1648,Aditya,25,Hyderabad,67787
1649,Aarav,33,Mumbai,31236
1650,Kabir,22,Hyderabad,61953
1651,Arjun,29,Jaipur,42591
1652,Aditya,25,Chandigarh,56696
1653,Aditya,21,Pune,65065
1654,Aarav,22,Delhi,37128
1655,Meera,31,Bangalore,74463
1656,Meera,21,Kolkata,43830
1657,Isha,27,Chandigarh,37838
1658,Aditya,23,Jaipur,38768
1659,Aditya,32,Hyderabad,38355
1660,Aarav,23,Mumbai,74029
1661,Saanvi,32,Jaipur,36046
1662,Arjun,27,Mumbai,51231
1663,Rohan,23,Delhi,50996
1664,Meera,29,Bangalore,56959
1665,Aarav,33,Chennai,46607
1666,Rohan,27,Kolkata,37321
1667,Aditya,30,Bangalore,67393
1668,Rohan,21,Delhi,47170
1669,Aarav,22,Chennai,44419
1670,Arjun,25,Chandigarh,73075
1671,Aditya,25,Chandigarh,43522
1672,Meera,31,Ahmedabad,61327
1673,Kiara,29,Bangalore,68973
1674,Arjun,20,Jaipur,46002
1675,Kabir,26,Hyderabad,42332
1676,Aditya,23,Jaipur,57025
1677,Saanvi,22,Chennai,53696
1678,Kabir,29,Pune,45408
1679,Meera,26,Ahmedabad,58217
1680,Rohan,28,Pune,32517
1681,Kabir,30,Mumbai,44680
1682,Neha,30,Ahmedabad,43171
1683,Meera,29,Chennai,46871
1684,Kabir,25,Delhi,63765
1685,Rohan,23,Delhi,72964
1686,Kiara,21,Chennai,34702
1687,Meera,29,Bangalore,70201
1688,Rohan,23,Jaipur,61530
1689,Arjun,30,Kolkata,37757
1690,Aditya,31,Delhi,41696
1691,Neha,28,Hyderabad,64122
1692,Meera,21,Jaipur,40285
1693,Meera,21,Ahmedabad,52243
1694,Kiara,32,Hyderabad,71780
1695,Aarav,20,Chandigarh,52598
1696,Saanvi,23,Ahmedabad,56401
1697,Rohan,20,Jaipur,34119
1698,Neha,30,Bangalore,71659
1699,Meera,22,Mumbai,71891
1700,Saanvi,32,Ahmedabad,75441
1701,Aarav,33,Bangalore,56580
1702,Meera,27,Bangalore,74478
1703,Meera,20,Mumbai,50343
1704,Rohan,24,Kolkata,52980
1705,Arjun,20,Pune,64791
1706,Arjun,25,Chandigarh,47612
1707,Kabir,21,Pune,79795
1708,Arjun,30,Hyderabad,41724
1709,Meera,26,Bangalore,65954
1710,Kabir,23,Pune,47083
1711,Isha,24,Pune,64846
1712,Aarav,22,Hyderabad,37006
1713,Aditya,32,Pune,58059
1714,Rohan,31,Chandigarh,32780
1715,Kiara,32,Bangalore,30333
1716,Arjun,27,Ahmedabad,63804
1717,Neha,23,Chennai,38847
1718,Kiara,31,Ahmedabad,48384
1719,Isha,34,Ahmedabad,60255
1720,Aarav,31,Mumbai,78484
1721,Arjun,25,Mumbai,40332
1722,Isha,27,Chandigarh,79601
1723,Isha,20,Delhi,48133
1724,Arjun,22,Hyderabad,48717
1725,Neha,27,Bangalore,61149
1726,Kabir,27,Delhi,51925
1727,Neha,33,Pune,39408
1728,Aditya,30,Delhi,42996
1729,Isha,28,Kolkata,68277
1730,Kabir,26,Delhi,70492
1731,Isha,29,Ahmedabad,38238
1732,Neha,30,Pune,73543
1733,Saanvi,21,Mumbai,54612
1734,Saanvi,25,Pune,34630
1735,Isha,20,Chennai,65619
1736,Kabir,21,Delhi,43395
1737,Arjun,32,Delhi,66033
1738,Rohan,28,Pune,74934
1739,Kabir,34,Delhi,52184
1740,Kiara,20,Hyderabad,56968
1741,Isha,23,Pune,32951
1742,Isha,24,Ahmedabad,68094
1743,Isha,23,Chandigarh,44162
1744,Aarav,26,Ahmedabad,78990
1745,Saanvi,32,Jaipur,42474
1746,Neha,20,Bangalore,42177
1747,Neha,20,Pune,49540
1748,Kabir,20,Mumbai,77782
1749,Kabir,27,Pune,76013
1750,Neha,29,Kolkata,76904
1751,Arjun,29,Pune,43580
1752,Aarav,22,Chandigarh,63540
1753,Neha,26,Mumbai,54055
1754,Isha,23,Mumbai,38050
1755,Neha,25,Hyderabad,44666
1756,Meera,23,Hyderabad,72366
1757,Saanvi,24,Pune,57836
1758,Aditya,33,Mumbai,31185
1759,Kiara,34,Kolkata,30868
1760,Saanvi,22,Kolkata,69063
1761,Meera,20,Ahmedabad,50993
1762,Neha,24,Delhi,72793
1763,Isha,26,Hyderabad,38082
1764,Neha,21,Ahmedabad,30920
1765,Saanvi,20,Chandigarh,48510
1766,Meera,24,Chennai,76089
1767,Aarav,29,Chennai,37554
1768,Aarav,20,Bangalore,64982
1769,Aarav,29,Hyderabad,59525
1770,Rohan,27,Delhi,40313
1771,Arjun,23,Kolkata,67609
1772,Kiara,26,Mumbai,76313
1773,Meera,22,Chandigarh,59899
1774,Kabir,21,Mumbai,51159
1775,Kabir,28,Delhi,66079
1776,Rohan,30,Bangalore,55789
1777,Aarav,27,Jaipur,43149
1778,Isha,23,Kolkata,31543
1779,Kiara,21,Bangalore,42547
1780,Isha,29,Chandigarh,74276
1781,Kabir,28,Hyderabad,57655
1782,Isha,33,Chennai,67952
1783,Isha,23,Pune,39853
1784,Arjun,26,Delhi,61939
1785,Kiara,24,Mumbai,31054
1786,Kabir,30,Delhi,45011
1787,Arjun,25,Ahmedabad,56961
1788,Rohan,33,Delhi,78754
1789,Neha,25,Jaipur,30879
1790,Aditya,21,Kolkata,55642
1791,Meera,22,Hyderabad,50896
1792,Arjun,23,Chennai,44026
1793,Saanvi,24,Jaipur,32179
1794,Aditya,20,Kolkata,66135
1795,Neha,20,Mumbai,30724
1796,Meera,31,Pune,54344
1797,Kiara,34,Chennai,65399
1798,Aarav,23,Chandigarh,70331
1799,Aarav,29,Bangalore,45410
1800,Kiara,21,Delhi,67678
1801,Aarav,25,Hyderabad,58397
1802,Aditya,32,Chennai,52222
1803,Neha,24,Jaipur,74433
1804,Arjun,26,Chandigarh,62210
1805,Kiara,32,Mumbai,66831
1806,Kabir,30,Jaipur,38375
1807,Kiara,23,Chandigarh,33584
1808,Neha,26,Chandigarh,45299
1809,Aarav,20,Chandigarh,46171
1810,Meera,33,Delhi,72438
1811,Neha,30,Delhi,63473
1812,Saanvi,24,Ahmedabad,44549
1813,Rohan,25,Chennai,41504
1814,Isha,33,Bangalore,62621
1815,Aditya,31,Pune,77468
1816,Aditya,34,Chennai,74643
1817,Kiara,31,Bangalore,42223
1818,Rohan,31,Chennai,73166
1819,Aarav,34,Kolkata,51055
1820,Aditya,30,Chandigarh,68392
1821,Neha,26,Jaipur,76174
1822,Aditya,23,Pune,78583
1823,Kiara,25,Ahmedabad,39953
1824,Kiara,25,Chandigarh,47544
1825,Kabir,31,Chennai,70977
1826,Neha,34,Mumbai,40138
1827,Aarav,30,Delhi,72702
1828,Meera,21,Mumbai,66266
1829,Arjun,29,Pune,49973
1830,Meera,24,Mumbai,44877
1831,Rohan,25,Hyderabad,34697
1832,Arjun,25,Hyderabad,53736
1833,Aarav,23,Chennai,54215
1834,Arjun,33,Pune,42679
1835,Aditya,25,Bangalore,33567
1836,Kabir,33,Ahmedabad,70338
1837,Isha,27,Pune,32114
1838,Saanvi,27,Mumbai,51565
1839,Aarav,22,Hyderabad,58976
1840,Meera,24,Hyderabad,39212
1841,Isha,33,Mumbai,45619
1842,Neha,34,Mumbai,63484
1843,Kabir,25,Chennai,64939
1844,Aarav,22,Chennai,77368
1845,Neha,34,Ahmedabad,74542
1846,Arjun,28,Chandigarh,73525
1847,Isha,21,Pune,49513
1848,Neha,30,Ahmedabad,36413
1849,Meera,20,Bangalore,75256
1850,Neha,33,Pune,45039
1851,Isha,29,Ahmedabad,79845
1852,Neha,21,Kolkata,70109
1853,Saanvi,32,Chandigarh,46390
1854,Isha,33,Hyderabad,30287
1855,Aditya,32,Bangalore,61891
1856,Arjun,32,Ahmedabad,61814
1857,Aarav,34,Delhi,42782
1858,Rohan,21,Chandigarh,44565
1859,Aarav,33,Chandigarh,60184
1860,Isha,34,Chandigarh,73093
1861,Kiara,23,Delhi,76572
1862,Saanvi,27,Hyderabad,78818
1863,Aarav,23,Hyderabad,45759
1864,Neha,34,Mumbai,45639
1865,Arjun,22,Ahmedabad,60679
1866,Saanvi,23,Chandigarh,61913
1867,Isha,23,Ahmedabad,33890
1868,Aarav,28,Jaipur,30362
1869,Meera,29,Jaipur,47987
1870,Kabir,28,Mumbai,47394
1871,Meera,25,Mumbai,34440
1872,Isha,30,Jaipur,58971
1873,Neha,30,Kolkata,50049
1874,Saanvi,28,Bangalore,70247
1875,Kabir,31,Chennai,74261
1876,Rohan,23,Chennai,76748
1877,Meera,32,Chennai,59904
1878,Meera,21,Kolkata,62846
1879,Meera,24,Hyderabad,63390
1880,Arjun,25,Ahmedabad,68594
1881,Isha,30,Ahmedabad,69098
1882,Kabir,29,Hyderabad,53020
1883,Arjun,29,Chennai,70706
1884,Meera,32,Delhi,32940
1885,Isha,31,Bangalore,72255
1886,Kiara,27,Hyderabad,47651
1887,Isha,23,Ahmedabad,42169
1888,Neha,28,Kolkata,59827
1889,Kabir,26,Chandigarh,75435
1890,Neha,28,Hyderabad,72032
1891,Isha,26,Bangalore,52060
1892,Rohan,33,Pune,58835
1893,Kabir,22,Ahmedabad,75240
1894,Isha,31,Pune,41422
1895,Meera,34,Chennai,30008
1896,Isha,26,Chandigarh,62559
1897,Aarav,27,Ahmedabad,50553
1898,Isha,34,Bangalore,48883
1899,Neha,21,Delhi,37351
1900,Kabir,30,Chennai,62588
1901,Meera,26,Kolkata,72800
1902,Meera,27,Bangalore,48137
1903,Kiara,22,Chandigarh,30989
1904,Kiara,28,Hyderabad,48663
1905,Saanvi,33,Kolkata,44748
1906,Rohan,20,Bangalore,65440
1907,Kiara,26,Mumbai,57090
1908,Neha,30,Bangalore,57922
1909,Rohan,21,Pune,69315
1910,Isha,21,Bangalore,49256
1911,Isha,27,Jaipur,75627
1912,Kabir,34,Chennai,56090
1913,Saanvi,22,Chennai,69632
1914,Neha,32,Mumbai,55021
1915,Kiara,31,Jaipur,34142
1916,Aarav,30,Bangalore,43339
1917,Kiara,26,Ahmedabad,41361
1918,Rohan,29,Mumbai,34833
1919,Kabir,32,Hyderabad,61874
1920,Neha,30,Hyderabad,66151
1921,Rohan,32,Chandigarh,65938
1922,Kiara,21,Kolkata,77923
1923,Isha,23,Bangalore,37791
1924,Aarav,21,Chennai,37126
1925,Rohan,28,Jaipur,43381
1926,Meera,32,Delhi,48525
1927,Kabir,27,Mumbai,52220
1928,Rohan,23,Chandigarh,72420
1929,Saanvi,31,Chennai,76819
1930,Kiara,33,Jaipur,51285
1931,Saanvi,33,Delhi,64177
1932,Neha,23,Delhi,62774
1933,Aditya,30,Jaipur,52299
1934,Rohan,26,Delhi,51435
1935,Aarav,21,Delhi,30296
1936,Arjun,25,Ahmedabad,36605
1937,Rohan,31,Chennai,31337
1938,Isha,22,Kolkata,61543
1939,Rohan,33,Chandigarh,44970
1940,Rohan,23,Chandigarh,39105
1941,Isha,24,Mumbai,61196
1942,Aditya,28,Chandigarh,72699
1943,Rohan,29,Mumbai,46402
1944,Kabir,31,Mumbai,55865
1945,Kabir,25,Chandigarh,53248
1946,Arjun,21,Delhi,31692
1947,Kiara,33,Chennai,36594
1948,Aarav,32,Ahmedabad,57348
1949,Arjun,29,Pune,45317
1950,Aditya,29,Delhi,42813
1951,Rohan,22,Ahmedabad,52092
1952,Kiara,28,Kolkata,64981
1953,Neha,27,Ahmedabad,67472
1954,Saanvi,32,Hyderabad,32264
1955,Aditya,31,Mumbai,68089
1956,Kabir,28,Pune,59123
1957,Saanvi,23,Chennai,53851
1958,Neha,30,Delhi,76839
1959,Isha,28,Pune,79196
1960,Aditya,20,Chennai,57885
1961,Kabir,34,Chandigarh,56170
1962,Kiara,29,Chandigarh,76631
1963,Neha,29,Delhi,62717
1964,Aarav,21,Kolkata,44082
1965,Neha,30,Mumbai,52102
1966,Arjun,32,Jaipur,51447
1967,Meera,23,Chandigarh,63212
1968,Kiara,21,Hyderabad,55050
1969,Meera,32,Chandigarh,76861
1970,Rohan,32,Bangalore,31913
1971,Aarav,20,Delhi,42269
1972,Meera,27,Hyderabad,66915
1973,Arjun,29,Mumbai,38694
1974,Aarav,31,Chennai,70272
1975,Neha,24,Chennai,46257
1976,Meera,22,Chennai,63654
1977,Saanvi,31,Chandigarh,51316
1978,Aarav,20,Kolkata,73012
1979,Isha,25,Chandigarh,44713
1980,Neha,34,Kolkata,47681
1981,Meera,34,Chandigarh,65677
1982,Isha,20,Ahmedabad,57201
1983,Arjun,24,Pune,53709
1984,Neha,20,Delhi,47572
1985,Meera,24,Mumbai,75805
1986,Arjun,32,Chennai,69476
1987,Meera,21,Pune,51261
1988,Kabir,28,Chennai,40352
1989,Kabir,29,Chennai,59818
1990,Arjun,23,Hyderabad,39979
1991,Saanvi,23,Chennai,77805
1992,Rohan,22,Mumbai,72896
1993,Saanvi,31,Ahmedabad,37824
1994,Arjun,23,Hyderabad,72351
1995,Neha,25,Kolkata,70706
1996,Meera,24,Kolkata,51589
1997,Arjun,26,Delhi,76651
1998,Aarav,26,Chennai,43966
1999,Meera,21,Jaipur,38988
2000,Meera,30,Bangalore,39058
2001,Isha,27,Chandigarh,60170
2002,Aditya,34,Delhi,42787
2003,Saanvi,24,Mumbai,48933
2004,Aditya,23,Ahmedabad,43536
2005,Kiara,34,Ahmedabad,48866
2006,Meera,24,Bangalore,33516
2007,Isha,32,Chandigarh,33647
2008,Arjun,30,Ahmedabad,55817
2009,Aditya,30,Chennai,39435
2010,Neha,25,Kolkata,72268
2011,Saanvi,33,Mumbai,51347
2012,Neha,32,Kolkata,71478
2013,Saanvi,20,Jaipur,33467
2014,Arjun,32,Pune,51063
2015,Neha,22,Delhi,31987
2016,Rohan,20,Chandigarh,48222
2017,Aarav,25,Pune,39479
2018,Arjun,33,Mumbai,64550
2019,Aarav,28,Chennai,50977
2020,Saanvi,21,Jaipur,79915
2021,Saanvi,29,Bangalore,59435
2022,Kabir,32,Kolkata,42188
2023,Meera,22,Chandigarh,61877
2024,Arjun,28,Jaipur,63688
2025,Neha,21,Pune,31273
2026,Kiara,23,Bangalore,57738
2027,Isha,27,Bangalore,66723
2028,Neha,21,Chandigarh,63121
2029,Kabir,20,Jaipur,70710
2030,Aarav,27,Chandigarh,64617
2031,Meera,31,Chandigarh,36021
2032,Aditya,24,Bangalore,49964
2033,Kiara,21,Chennai,56304
2034,Aditya,21,Delhi,64418
2035,Kiara,30,Hyderabad,77000
2036,Arjun,30,Hyderabad,41955
2037,Kabir,23,Ahmedabad,39981
2038,Aditya,31,Chandigarh,73280
2039,Kabir,24,Kolkata,78074
2040,Kiara,32,Delhi,34618
2041,Rohan,32,Ahmedabad,34728
2042,Neha,30,Bangalore,68654
2043,Isha,24,Bangalore,55684
2044,Meera,22,Chandigarh,60614
2045,Meera,34,Mumbai,53917
2046,Neha,23,Kolkata,49147
2047,Neha,28,Pune,54839
2048,Aarav,23,Hyderabad,59469
2049,Arjun,27,Pune,47406
2050,Isha,34,Chandigarh,61819
2051,Saanvi,20,Pune,34622
2052,Isha,32,Delhi,60661
2053,Aarav,26,Delhi,79383
2054,Aarav,28,Bangalore,46603
2055,Neha,27,Chandigarh,42327
2056,Kiara,20,Bangalore,53564
2057,Meera,27,Jaipur,73695
2058,Saanvi,27,Pune,78709
2059,Arjun,29,Mumbai,59031
2060,Aditya,25,Kolkata,47438
2061,Saanvi,26,Pune,57543
2062,Aditya,22,Bangalore,37562
2063,Meera,29,Delhi,44133
2064,Saanvi,31,Hyderabad,63878
2065,Kiara,23,Jaipur,69410
2066,Arjun,22,Chandigarh,45745
2067,Meera,27,Ahmedabad,32029
2068,Isha,23,Delhi,50025
2069,Neha,25,Jaipur,33136
2070,Arjun,25,Delhi,65375
2071,Aditya,28,Ahmedabad,58808
2072,Kabir,34,Bangalore,35603
2073,Kiara,30,Delhi,38426
2074,Isha,25,Ahmedabad,42926
2075,Aditya,28,Kolkata,34333
2076,Aarav,33,Kolkata,36910
2077,Aarav,33,Chandigarh,50998
2078,Aditya,24,Chennai,79136
2079,Rohan,31,Kolkata,73936
2080,Aditya,33,Chennai,39566
2081,Kabir,22,Chandigarh,48566
2082,Isha,24,Delhi,36008
2083,Neha,24,Bangalore,56603
2084,Neha,20,Hyderabad,43798
2085,Isha,28,Ahmedabad,45692
2086,Kabir,21,Kolkata,63568
2087,Meera,25,Delhi,62274
2088,Isha,21,Mumbai,51909
2089,Kabir,29,Ahmedabad,72416
2090,Meera,33,Kolkata,37357
2091,Kabir,31,Mumbai,70409
2092,Arjun,34,Bangalore,49362
2093,Arjun,23,Kolkata,65430
2094,Kiara,28,Chennai,77452
2095,Kiara,30,Chennai,32014
2096,Kabir,21,Mumbai,52940
2097,Isha,27,Bangalore,66009
2098,Kabir,29,Kolkata,69633
2099,Aarav,31,Ahmedabad,37346
2100,Meera,32,Bangalore,43603
2101,Kiara,22,Pune,50068
2102,Kabir,31,Chandigarh,47575
2103,Aditya,26,Pune,72843
2104,Neha,34,Bangalore,54203
2105,Kabir,27,Chennai,32400
2106,Kiara,26,Ahmedabad,47802
2107,Kabir,20,Bangalore,67457
2108,Arjun,28,Mumbai,33258
2109,Kiara,31,Kolkata,68731
2110,Neha,21,Bangalore,31346
2111,Saanvi,25,Mumbai,58366
2112,Aarav,26,Hyderabad,59374
2113,Rohan,31,Hyderabad,76493
2114,Meera,20,Delhi,37935
2115,Kiara,27,Hyderabad,76286
2116,Aarav,29,Pune,49848
2117,Meera,31,Chandigarh,39886
2118,Saanvi,24,Pune,61610
2119,Rohan,24,Bangalore,46009
2120,Aditya,21,Pune,47159
2121,Isha,21,Pune,47120
2122,Rohan,24,Ahmedabad,40563
2123,Rohan,33,Chennai,68213
2124,Kabir,23,Chennai,33524
2125,Kiara,32,Hyderabad,52454
2126,Rohan,29,Hyderabad,45061
2127,Isha,34,Hyderabad,41514
2128,Saanvi,26,Chandigarh,57967
2129,Isha,28,Hyderabad,70453
2130,Aarav,30,Mumbai,38395
2131,Meera,25,Chandigarh,59860
2132,Isha,22,Jaipur,65793
2133,Aditya,32,Pune,74865
2134,Saanvi,26,Chennai,53456
2135,Arjun,33,Hyderabad,69759
2136,Saanvi,34,Chandigarh,72993
2137,Arjun,20,Chandigarh,63731
2138,Isha,30,Mumbai,43972
2139,Isha,25,Ahmedabad,38147
2140,Aditya,29,Chennai,46221
2141,Rohan,30,Kolkata,63710
2142,Aarav,29,Hyderabad,38118
2143,Isha,31,Delhi,48963
2144,Neha,31,Jaipur,37011
2145,Meera,21,Pune,58981
2146,Kabir,34,Delhi,63959
2147,Saanvi,31,Chandigarh,34190
2148,Rohan,29,Pune,71262
2149,Aditya,34,Chandigarh,30823
2150,Rohan,28,Kolkata,64692
2151,Rohan,30,Pune,57123
2152,Arjun,34,Jaipur,44063
2153,Aditya,21,Ahmedabad,33323
2154,Meera,20,Chennai,57159
2155,Meera,25,Delhi,78436
2156,Arjun,24,Pune,42841
2157,Isha,20,Jaipur,35219
2158,Meera,29,Hyderabad,32552
2159,Arjun,20,Delhi,59664
2160,Meera,27,Pune,42631
2161,Arjun,21,Pune,39402
2162,Kabir,34,Chennai,76349
2163,Kabir,34,Kolkata,51237
2164,Isha,22,Chandigarh,44531
2165,Kabir,28,Ahmedabad,55208
2166,Saanvi,28,Delhi,58935
2167,Arjun,34,Mumbai,41043
2168,Aditya,21,Chandigarh,65451
2169,Kabir,28,Jaipur,42014
2170,Aarav,31,Delhi,66029
2171,Meera,24,Kolkata,31767
2172,Rohan,27,Mumbai,71216
2173,Rohan,27,Bangalore,38773
2174,Saanvi,26,Bangalore,49484
2175,Kabir,29,Delhi,41921
2176,Aditya,30,Bangalore,33414
2177,Kiara,31,Chennai,62175
2178,Saanvi,20,Bangalore,39201
2179,Aarav,23,Jaipur,61015
2180,Aditya,22,Delhi,69773
2181,Saanvi,23,Bangalore,62977
2182,Arjun,30,Pune,43661
2183,Neha,32,Mumbai,76568
2184,Meera,24,Pune,43286
2185,Neha,24,Delhi,43264
2186,Isha,23,Delhi,77758
2187,Kabir,23,Delhi,70834
2188,Rohan,27,Mumbai,41899
2189,Aarav,32,Pune,55481
2190,Rohan,27,Bangalore,76803
2191,Kiara,25,Chandigarh,45247
2192,Neha,33,Ahmedabad,56446
2193,Saanvi,24,Kolkata,68290
2194,Isha,24,Delhi,34297
2195,Aditya,27,Delhi,36352
2196,Arjun,33,Kolkata,58275
2197,Arjun,22,Kolkata,33637
2198,Kiara,25,Delhi,56825
2199,Saanvi,33,Pune,70315
2200,Rohan,23,Ahmedabad,41374
2201,Saanvi,30,Jaipur,61337
2202,Aarav,25,Delhi,46507
2203,Aditya,22,Kolkata,32902
2204,Arjun,31,Chandigarh,36446
2205,Kiara,23,Kolkata,38174
2206,Neha,27,Bangalore,67567
2207,Kabir,31,Ahmedabad,67785
2208,Arjun,21,Kolkata,63175
2209,Kabir,21,Mumbai,38154
2210,Kabir,23,Pune,45271
2211,Aditya,26,Jaipur,71798
2212,Kiara,21,Chennai,67737
2213,Neha,27,Hyderabad,30839
2214,Isha,29,Hyderabad,66428
2215,Aditya,22,Ahmedabad,57839
2216,Neha,32,Hyderabad,61332
2217,Kabir,28,Bangalore,53117
2218,Isha,25,Delhi,40411
2219,Kabir,20,Kolkata,50636
2220,Saanvi,25,Pune,48607
2221,Aarav,24,Bangalore,79077
2222,Arjun,20,Delhi,37555
2223,Isha,26,Delhi,70547
2224,Kiara,33,Ahmedabad,47312
2225,Aarav,28,Ahmedabad,56090
2226,Kiara,23,Jaipur,51144
2227,Rohan,23,Chennai,43943
2228,Rohan,27,Chennai,37691
2229,Arjun,34,Mumbai,32442
2230,Rohan,32,Hyderabad,78132
2231,Rohan,24,Delhi,43045
2232,Kiara,26,Chennai,66441
2233,Kabir,23,Chandigarh,74338
2234,Meera,20,Chandigarh,37153
2235,Meera,26,Bangalore,47323
2236,Kabir,22,Bangalore,57405
2237,Saanvi,24,Bangalore,69450
2238,Meera,26,Chandigarh,68083
2239,Rohan,25,Pune,70004
2240,Neha,32,Ahmedabad,42041
2241,Isha,30,Chennai,52284
2242,Neha,29,Bangalore,48383
2243,Isha,33,Pune,43723
2244,Kiara,22,Jaipur,54994
2245,Meera,33,Delhi,74356
2246,Saanvi,22,Mumbai,76563
2247,Rohan,28,Chennai,78393
2248,Aarav,25,Chennai,40074
2249,Kabir,24,Chandigarh,45964
2250,Isha,34,Pune,41640
2251,Arjun,32,Delhi,52866
2252,Aditya,26,Bangalore,76917
2253,Aarav,26,Hyderabad,38998
2254,Aditya,34,Delhi,48413
2255,Kiara,32,Hyderabad,59050
2256,Aarav,35,Pune,57730
2257,Isha,35,Hyderabad,49238
2258,Kiara,32,Pune,46009
2259,Aditya,33,Bangalore,75845
2260,Aarav,30,Hyderabad,40733
2261,Rohan,31,Chandigarh,72927
2262,Neha,20,Kolkata,34908
2263,Aarav,31,Chennai,66776
2264,Kiara,34,Pune,44643
2265,Kabir,23,Kolkata,71597
2266,Isha,27,Bangalore,40497
2267,Rohan,26,Jaipur,30893
2268,Isha,23,Ahmedabad,41378
2269,Meera,25,Delhi,62331
2270,Aarav,28,Ahmedabad,56227
2271,Saanvi,33,Chandigarh,55490
2272,Saanvi,28,Bangalore,30986
2273,Aarav,33,Chandigarh,55275
2274,Isha,22,Kolkata,47411
2275,Aditya,32,Bangalore,53210
2276,Arjun,33,Bangalore,76101
2277,Kiara,28,Delhi,45940
2278,Neha,32,Hyderabad,35039
2279,Kabir,28,Kolkata,66920
2280,Aarav,20,Kolkata,65374
2281,Kabir,27,Mumbai,53342
2282,Kiara,32,Ahmedabad,74260
2283,Kabir,34,Pune,46135
2284,Aditya,28,Pune,50472
2285,Rohan,31,Chennai,79629
2286,Aditya,27,Delhi,70315
2287,Rohan,22,Ahmedabad,57436
2288,Arjun,20,Ahmedabad,30779
2289,Saanvi,34,Mumbai,70494
2290,Kiara,21,Delhi,31978
2291,Neha,32,Kolkata,66764
